true_mass,pred_mass,absolute_error,relative_error,original_log10_mass,original_mass
0.29395765,0.3043313,0.010373652,3.5289617,5.445348258882589,278835.6243275378
-0.2411427,-0.22139712,0.019745588,8.188341,2.307002936297784,202.76964288835958
1.0815774,1.2027684,0.121191025,11.205026,19.275920518187565,1.8876458525501125e+19
1.8305198,1.9464965,0.11597669,6.3357244,64.12768642411103,1.3417957875451067e+64
-0.60976183,-0.5419028,0.06785905,11.12878,1.2767678992631883,18.913325604290513
-0.76013356,-0.708488,0.051645577,6.7942767,1.0029962910993548,10.06923069632323
-0.52141804,-0.49190265,0.029515386,5.6605997,1.47126075914173,29.597890500246645
-0.09230726,-0.08246605,0.009841211,10.661362,2.929476004414503,850.1117216211426
-0.38842407,-0.33877295,0.049651116,12.782708,1.8213339074069161,66.2725844783145
-1.2010475,-1.2004781,0.0005694628,0.04741384,0.49427876638550067,3.1208921899572664
2.2858322,2.4558861,0.17005396,7.439477,133.17080030362038,1.4818365534854383e+133
2.239718,2.3295143,0.089796305,4.0092683,123.67056049782069,4.68339187124889e+123
-1.0386922,-0.9752822,0.06341004,6.104796,0.6414124889483415,4.37937857081244
-0.2202406,-0.23631938,0.016078785,7.3005548,2.385708632145384,243.05727924109067
0.39558372,0.42899424,0.03341052,8.445878,6.410050017722343,2570691.832457852
-0.32520807,-0.2912988,0.03390926,10.426944,2.01582399176411,103.71080177827983
-0.052342802,-0.031717166,0.020625636,39.404915,3.123533088983827,1329.0248119367207
-1.4050404,-1.2416499,0.16339052,11.628884,0.35627398471248567,2.271297300391944
0.4492145,0.5015371,0.052322596,11.647575,6.98623727772235,9688070.214884281
-0.2959228,-0.24641244,0.049510345,16.730831,2.112832802491152,129.6679970605743
-0.8375195,-0.7677838,0.069735706,8.326457,0.8858486122459008,7.68862381070582
-0.3189165,-0.27087843,0.048038065,15.062897,2.0362822792137756,108.71319992917016
-0.13511777,-0.1323386,0.0027791709,2.0568507,2.7349539228484545,543.1926975572417
-1.4775678,-1.4561235,0.02144432,1.4513257,0.31712524058500147,2.075511961290856
2.2154722,2.3535748,0.13810253,6.233548,118.95054521252293,8.923705155927441e+118
-0.16209486,-0.16260271,0.0005078465,0.313302,2.6190654321542626,415.97327759786447
-0.537957,-0.5145969,0.023360133,4.342379,1.4327209393584606,27.084507281673876
-0.6804126,-0.6384821,0.041930497,6.1625104,1.1398998822523476,13.8006608180126
-0.99295574,-1.0102313,0.017275512,1.7398069,0.6902665032417706,4.900794626085857
0.44946757,0.49077642,0.04130885,9.1906185,6.989075427431567,9751589.867509084
-1.769266,-1.5419185,0.2273475,12.849819,0.1985684805043432,1.579677675134173
-0.872926,-0.83330643,0.039619565,4.538708,0.8369130636844847,6.869309176115181
-0.44377258,-0.45780206,0.014029473,3.1614106,1.666519352446005,46.40014657300829
1.5040845,1.5947536,0.090669155,6.028196,37.97628692771819,9.468625236208981e+37
0.4491036,0.5455899,0.09648633,21.484203,6.984993910738211,9660373.340434484
-0.1952811,-0.21563314,0.020352036,10.421918,2.483217497404625,304.2408301400114
0.31547174,0.36195236,0.046480626,14.73369,5.636655421999537,433167.0585287398
0.49900174,0.54769313,0.048691392,9.75776,7.567391581445536,36931043.7103325
-0.5464709,-0.47462273,0.071848154,13.147664,1.4132767679795681,25.898628618851777
-1.4581758,-1.3856971,0.07247865,4.970502,0.3271504252905445,2.123980011259573
-0.6292252,-0.5799515,0.04927367,7.8308487,1.2375009156782708,17.27829623506888
-0.36231503,-0.32637078,0.035944253,9.920718,1.8992764663926307,79.30059874495792
-0.13958442,-0.12721886,0.012365565,8.858843,2.7154177589714683,519.2993260574299
2.063982,2.1682608,0.1042788,5.052312,93.2769225553009,1.8920062003211685e+93
0.11570129,0.13132748,0.015626192,13.505633,4.090503704977394,12316.964933259947
-1.0386922,-0.9623383,0.07635391,7.3509655,0.6414124889483415,4.37937857081244
-0.014830167,-0.031600162,0.016769994,113.08028,3.3173653087645043,2076.6595745783297
-0.7721306,-0.76703817,0.005092442,0.6595312,0.9838686182148496,9.635374923449335
-0.28420782,-0.3063678,0.022159994,7.797109,2.1529341521993457,142.21131497464802
-0.6391581,-0.5833108,0.055847347,8.737641,1.2179292602415361,16.51692741479035
1.4742115,1.73679,0.2625785,17.811453,36.19847856061648,1.5793506395826745e+36
2.1076992,2.2405384,0.1328392,6.30257,100.05668831163194,1.1394317364311079e+100
-1.5171555,-1.4041606,0.11299491,7.4478135,0.2976029644305225,1.9842800428433522
0.37657356,0.38009265,0.003519088,0.9345021,6.217429798012246,1649794.2970327055
-0.54647756,-0.4602996,0.086177945,15.769714,1.4132616615360727,25.89772777994669
-0.46601045,-0.46031898,0.0056914687,1.2213178,1.6080888605289319,40.559151460448206
-0.5049565,-0.4360608,0.0688957,13.6438875,1.5106495715701707,32.40780160968556
1.0163885,1.108101,0.091712475,9.023368,17.361087755483474,2.296612665046656e+17
1.9770124,2.1420653,0.16505289,8.348602,81.12493374152703,1.3333179979552981e+81
-1.387385,-1.3205638,0.06682122,4.816343,0.36651380698481945,2.3254864159982196
-0.26755768,-0.30426288,0.036705196,13.718611,2.2112420562731634,162.64550162785287
1.3324552,1.4461256,0.11367047,8.530904,28.832536231447406,6.800427758791675e+28
1.5092522,1.6200397,0.11078751,7.340556,38.292569414782136,1.9614146500793665e+38
-1.088229,-1.0807109,0.007518053,0.69085217,0.5923918822964015,3.9119372724193244
-0.34347847,-0.31251866,0.030959815,9.013611,1.9575718526039754,90.69260001175486
-0.53822136,-0.4554758,0.08274555,15.373889,1.432113184660458,27.04663154305532
-0.13520218,-0.13700806,0.0018058717,1.3356824,2.734583431902424,542.7295045668334
-0.57296234,-0.52374595,0.04921639,8.589812,1.3544471508120546,22.61763289607834
-0.33702913,-0.28051847,0.056510657,16.767292,1.9779397264695793,95.04728731885166
-0.573054,-0.48945606,0.08359796,14.588146,1.3542479123983753,22.60725913361503
0.44909793,0.5433646,0.09426665,20.990223,6.9849303468848225,9658959.540246163
1.2896881,1.4167541,0.12706602,9.852461,26.919883319629104,8.31540334072241e+26
0.41407037,0.41477048,0.00070011616,0.16908143,6.603087428815171,4009474.2514624977
-0.29557648,-0.3084404,0.012863904,4.352141,2.114007501245957,130.01920350904828
0.19856653,0.20995703,0.011390507,5.736368,4.672354747777623,47027.8092277815
1.6480906,1.7555873,0.10749674,6.522502,47.85068225488884,7.09058805790829e+47
-0.20511009,-0.17862244,0.026487648,12.913869,2.4443518648669453,278.19663006849174
-0.3686659,-0.32936555,0.039300352,10.660153,1.8800157232411125,75.86050391451762
0.085727416,0.07021374,0.015513673,18.096514,3.8983811293303314,7913.728184567214
2.644473,2.6484768,0.004003763,0.15140118,236.80456570985197,6.37625548092689e+236
-0.23555185,-0.21552701,0.020024836,8.501244,2.3277969834398555,212.71444524079038
0.43191352,0.48338443,0.051470906,11.916946,6.794916782767149,6236153.301315723
0.9428916,1.0507673,0.107875705,11.440945,15.429358381736899,2687561318392194.5
-1.7694256,-1.4307017,0.3387239,19.143156,0.19851762351104468,1.579492701673545
-0.46601546,-0.41273093,0.053284526,11.434069,1.6080759302133094,40.557943904643246
-0.36203495,-0.36927772,0.007242769,2.0005717,1.9001304135598074,79.45667980315065
-0.87268716,-0.8426168,0.030070364,3.4457211,0.8372339371119306,6.874386360693641
0.3364517,0.3773667,0.040914983,12.160729,5.829683961156383,675591.1644997563
-1.2662569,-1.2573519,0.008905053,0.70325804,0.4451634203255745,2.787169753224067
-0.05234072,-0.04784365,0.00449707,8.591914,3.123543526343855,1329.0567526537084
-0.0923498,-0.07615663,0.016193166,17.5346,2.9292760017840607,849.7203156893031
-0.38838565,-0.34551764,0.04286802,11.037488,1.8214462186995766,66.28972520297917
-1.496874,-1.4397695,0.05710447,3.8149147,0.30744960174231417,2.0297829574368325
-0.36884764,-0.34219885,0.02664879,7.2248774,1.879467431415952,75.76479132514638
2.6954885,2.5936055,0.101882935,3.7797577,257.00943883701945,1.021971623168587e+257
0.24807209,0.24299777,0.005074322,2.0455031,5.0587398645641155,114482.70030019384
-0.24099617,-0.24655549,0.005559325,2.3068106,2.30754554764039,203.023143392183
-0.41569406,-0.3666907,0.049003363,11.788324,1.743338612411651,55.37817156185954
0.31567267,0.3159891,0.00031644106,0.10024342,5.638473445118606,434984.1627657005
-0.22031687,-0.20631616,0.014000714,6.354808,2.3854166154578924,242.8939040942641
-0.21007389,-0.23678063,0.02670674,12.713022,2.4249558590352027,266.0454641896352
-1.0386932,-1.0413125,0.0026192665,0.25216943,0.6414114595104116,4.379368190084029
-0.6802835,-0.66781366,0.012469828,1.8330342,1.140136093757673,13.808168998938577
2.1903963,2.3319917,0.14159536,6.4643717,114.25834934679962,1.812797722098491e+114
2.2399683,2.3989377,0.1589694,7.0969486,123.72025147264429,5.2511143126894046e+123
-2.1969967,-2.0205228,0.17647386,8.032504,0.09994750734848455,1.2587732561899108
0.14469035,0.117862456,0.026827894,18.541592,4.285315938028749,19289.27647990915
-0.6699988,-0.5878262,0.08217263,12.264594,1.15911191997079,14.424870401222144
1.3187602,1.4215231,0.10276294,7.7923903,28.205714767356607,1.605886204798127e+28
2.4237096,2.5272567,0.103547096,4.272257,166.15476332452647,1.4281154728619759e+166
-0.2734591,-0.22326554,0.050193563,18.355053,2.190397108003873,155.0233465727891
1.4096173,1.518571,0.108953714,7.7293115,32.63372448602571,4.3025357344957264e+32
1.2765224,1.3875761,0.111053705,8.699707,26.357023938259843,2.2752228373262154e+26
-0.7599053,-0.76892126,0.009015977,1.1864607,1.003363803329596,10.077755169434033
0.7117216,0.74842334,0.03670174,5.156755,10.646747308670083,44335060829.427444
2.2822735,2.333462,0.05118847,2.2428718,132.41235575847196,2.5843763522432255e+132
-1.4219513,-1.4553528,0.03340149,2.3489897,0.34673430886559053,2.221950138004137
-0.19534335,-0.17655776,0.018785581,9.616699,2.482969415250989,304.0670881968834
-0.42936397,-0.36609435,0.063269615,14.73566,1.7055069789634185,50.75828956464635
-0.14840259,-0.122976586,0.025426,17.133123,2.6772577373257347,475.61740311812525
-0.34956053,-0.34652776,0.0030327737,0.86759615,1.9385560977715661,86.80726989081039
2.19029,2.3238258,0.13353586,6.0967207,114.2388577568468,1.7332362231801507e+114
1.7069097,1.8546622,0.14775252,8.656142,52.58797268129428,3.87233285770521e+52
2.239898,2.3745098,0.13461185,6.0097313,123.70629310215023,5.085025113835146e+123
-0.4223002,-0.35832274,0.06397745,15.1497555,1.7249523970894458,53.08262573075814
0.29357186,0.36431545,0.07074359,24.097538,5.441977673882291,276679.9406724143
-0.54649955,-0.5237658,0.022733748,4.159884,1.413211784200462,25.894753679325262
0.17222987,0.14147204,0.03075783,17.858591,4.478973969334684,30128.254365796784
-0.4891015,-0.4353534,0.0537481,10.98915,1.549583699528055,35.447343969320485
-0.46614927,-0.44677866,0.019370615,4.155453,1.6077306182766482,40.525708690058835
-1.4581863,-1.4273174,0.030868888,2.1169372,0.32714491218595626,2.1239530487949096
-0.4970118,-0.47525144,0.021760374,4.378241,1.53003503109371,33.887148911400885
-0.591321,-0.5008846,0.0904364,15.293961,1.3151208002008297,20.659547268689934
2.045365,2.3275578,0.2821927,13.796692,90.53108448148126,3.3969134489422404e+90
-0.01492389,-0.018012866,0.0030889763,20.698196,3.3168663439521118,2074.2750518919643
-0.52977383,-0.45247674,0.07729709,14.590584,1.451661870988306,28.2918841453962
-0.4893756,-0.45781422,0.031561375,6.449315,1.5489021590511338,35.391759902815856
-0.32516846,-0.29836196,0.026806504,8.243882,2.0159521464113026,103.74141000141509
-0.48150212,-0.45034838,0.031153738,6.4701147,1.5685991872282565,37.03387763167185
-0.05259084,-0.03490272,0.017688118,33.633457,3.1222898890076713,1325.2258204607417
2.307442,2.4262426,0.11880064,5.1485863,137.87056263151433,7.422712362149306e+137
-1.4581759,-1.3142972,0.1438787,9.867033,0.3271503727843482,2.123979754470437
-0.16226414,-0.14072822,0.021535918,13.272137,2.6183539629496146,415.29238040836765
0.94355303,1.0392568,0.09570378,10.142915,15.4457463605847,2790913398244927.5
-0.62910324,-0.53128785,0.097815394,15.548386,1.2377431683371554,17.287936884458446
-0.16671787,-0.16606696,0.0006509125,0.39042756,2.5997045961221925,397.8364730894716
-1.3391466,-1.3817458,0.0425992,3.1810708,0.3960168249719251,2.488953740796142
0.17189956,0.21408795,0.04218839,24.542465,4.47660014678418,29964.024726675627
-0.1668209,-0.15687613,0.009944767,5.961344,2.59927474813473,397.4429046395778
1.0090193,1.133331,0.124311686,12.32005,17.15696347971851,1.4353687266069347e+17
2.2856696,2.4115407,0.12587118,5.506972,133.13605180964066,1.3678920000520103e+133
-0.42951506,-0.42052686,0.008988202,2.0926394,1.705093455964151,50.70998195017556
-0.46621642,-0.4424361,0.023780316,5.1007032,1.6075573580014175,40.50954432389784
0.22371046,0.23029798,0.0065875202,2.9446635,4.864763354224444,73242.53279962644
-0.4155268,-0.37054956,0.044977248,10.824151,1.7438066656319973,55.43788658245203
0.5146749,0.54479545,0.030120552,5.852345,7.760161652600714,57565416.68072594
-0.092290245,-0.0933951,0.001104854,1.1971514,2.9295560045883904,850.2683327517323
-0.19532767,-0.17806004,0.01726763,8.84034,2.483031901721642,304.1108406434608
-1.768311,-1.6625602,0.1057508,5.980328,0.19887306630821525,1.5807859465415603
-0.27860793,-0.3096614,0.031053454,11.145933,2.172371026896247,148.7205650731651
-0.18116866,-0.15968917,0.021479487,11.856072,2.5401037866513247,346.81972269347403
-0.5297925,-0.49158514,0.038207352,7.211758,1.4516183732792833,28.289050652065583
-1.9461783,-1.9256501,0.020528197,1.0547953,0.1494852299445529,1.4108642531231206
-0.5818409,-0.546427,0.03541386,6.08652,1.3352835510272196,21.641310245088256
2.4152021,2.425889,0.010686874,0.44248366,163.90147759366621,7.970353684901021e+163
0.81489736,0.8939334,0.07903606,9.698896,12.564143119283573,3665583519720.932
0.37628892,0.44803888,0.071749955,19.067783,6.214590109353175,1639042.1017613749
-0.18560953,-0.1616535,0.02395603,12.906681,2.5220638150963453,332.70843777693966
0.39560375,0.4311788,0.035575062,8.9925995,6.4102560866214375,2571911.89247744
-1.6303958,-1.6375866,0.0071908236,0.44104773,0.24814532857894323,1.7707013915085945
0.97876287,1.1332072,0.15444434,15.779546,16.34372267352372,2.2065952223536548e+16
0.8150819,0.8935646,0.07848269,9.62881,12.567864900242439,3697131520076.5054
1.954196,2.0694323,0.11523628,5.896864,78.20792949243858,1.6140964875378864e+78
-0.15747875,-0.180925,0.023446247,14.8885145,2.63854123467377,435.0520652733458
1.5826823,1.6876525,0.10497022,6.632425,43.0821147184694,1.2081329201099794e+43
-0.48909432,-0.46833122,0.0207631,4.245214,1.5496015563878374,35.448801485569334
-0.77228785,-0.7342085,0.03807932,4.930716,0.983620341458537,9.62986816233222
-0.20510274,-0.1727256,0.03237714,15.785815,2.4443806996525113,278.21510142102613
-0.34320083,-0.29173863,0.051462203,14.994778,1.9584443409093544,90.87498264130859
-0.52984315,-0.45470995,0.075133204,14.180273,1.4515003745428559,28.281365500788855
-0.1670347,-0.146874,0.020160705,12.069771,2.59838298712179,396.6276503097027
-1.2010479,-1.1341509,0.066897035,5.569889,0.4942784490673543,3.1208899096718743
-0.51301277,-0.48830914,0.024703622,4.815401,1.4912426715776397,30.991505338982197
-0.52973455,-0.48431683,0.045417726,8.573677,1.451753390509894,28.297846764421198
-0.14388114,-0.1729318,0.029050663,20.190737,2.6967565312269604,497.4581280025178
-0.7722711,-0.7681438,0.0041273236,0.53443974,0.983646784490685,9.630454517159254
0.4493647,0.47805184,0.02868715,6.3839345,6.9879216136580435,9725716.672850579
-0.5297572,-0.4648171,0.064940095,12.258464,1.4517006169654074,28.29440834416335
-1.4045131,-1.3721174,0.03239572,2.3065445,0.3565756245986699,2.272875381316899
-0.6291295,-0.6239072,0.0052223206,0.8300867,1.2376910033373143,17.285860479844757
-0.46600375,-0.39412808,0.07187566,15.423838,1.6081061527302833,40.56076642680397
0.76546836,0.8140145,0.048546135,6.3420167,11.605923424702235,403574228026.24036
-1.768119,-1.6377008,0.13041818,7.3760977,0.19893435879148488,1.581009060436994
-0.40842324,-0.38176978,0.026653469,6.5259433,1.7638013943073887,58.04988908921899
2.1640878,2.323795,0.15970731,7.3798904,109.53434187679036,3.422487548555194e+109
-0.24632838,-0.22133403,0.024994358,10.146763,2.2878819211042196,194.03582482572605
-0.8106178,-0.7312658,0.07935202,9.78908,0.9249337483088503,8.41266796474507
1.6478426,1.7522792,0.10443652,6.3377724,47.83164008262359,6.786409823144899e+47
1.9389904,2.0745792,0.13558888,6.9927573,76.32241923391646,2.1009670142390534e+76
-0.34942305,-0.3002091,0.049213946,14.084345,1.938983886082373,86.892818826645
-0.2623125,-0.25308752,0.009224981,3.5167906,2.229935489633509,169.7991413051054
-1.6300583,-1.633522,0.0034637451,0.2124921,0.24827977851859984,1.7712496544044287
0.5861677,0.7121998,0.12603211,21.501034,8.70368027554935,505452414.59192383
-0.26210645,-0.2250716,0.037034854,14.1297,2.2306730538419584,170.08775693488533
1.9768804,2.1172798,0.14039934,7.1020656,81.10774890575422,1.2815893971672987e+81
-0.36860356,-0.3653146,0.0032889545,0.8922742,1.8802038337716824,75.89336928852936
-0.81041306,-0.7295214,0.08089167,9.981535,0.9252377302498419,8.418558424872352
-0.5298523,-0.43113953,0.09871274,18.630238,1.4514790589134978,28.27997745572675
-0.7721308,-0.7282356,0.043895185,5.684942,0.9838683024017523,9.635367916737026
-0.7846208,-0.7466434,0.037977397,4.8402233,0.9643421412292434,9.211749961911371
-0.5467745,-0.46705127,0.07972324,14.580643,1.412588295973941,25.857604944884187
-0.7245393,-0.7294152,0.0048758984,0.67296535,1.0619629430081858,11.533548414557435
0.4660535,0.56097096,0.094917476,20.36622,7.1776207974582045,15052921.522121476
0.39563072,0.43816602,0.042535305,10.751265,6.410533564795612,2573555.6560429037
-0.22537856,-0.23456804,0.0091894865,4.0773563,2.3661164948955964,232.3359929475664
-0.26775268,-0.26904643,0.0012937486,0.48318794,2.2105501200898754,162.38657431485333
-0.2461781,-0.24534772,0.0008303821,0.33730948,2.2884338082398643,194.28255590215988
-0.1760903,-0.16649835,0.009591952,5.447178,2.5608916148560517,363.8242266331559
-0.52958137,-0.49413705,0.03544432,6.692894,1.4521103438111693,28.32111475991192
0.3156584,0.3113929,0.004265487,1.3512985,5.638344310215245,434854.84201713494
-0.71341544,-0.6344253,0.07899016,11.072113,1.0810927480055024,12.052933155395182
-1.0388851,-1.0554168,0.016531706,1.591293,0.6412139409487277,4.377376891856818
-0.7249311,-0.6033089,0.121622205,16.77707,1.0612953675586392,11.51583324784861
-0.052555874,-0.029765397,0.022790477,43.36428,3.122465113360485,1325.760615853817
-0.872755,-0.9012153,0.028460324,3.2609754,0.8371427838691999,6.87294366022436
0.97971475,1.0842746,0.1045599,10.672483,16.368710476474572,2.3372785664455948e+16
-0.6291267,-0.62027395,0.00885278,1.4071537,1.2376965653803373,17.28608186261464
-0.13941628,-0.16466318,0.025246903,18.109007,2.7161506331151215,520.17638612079
1.6197515,1.7284632,0.10871172,6.71163,45.72304191838241,5.2849626011202176e+45
-0.7131404,-0.67871106,0.03442937,4.8278527,1.0815700769545111,12.06618770263324
0.37630987,0.4673627,0.09105283,24.196238,6.214799071162852,1639830.920472824
-1.9460893,-1.7142531,0.2318362,11.912927,0.14950658410054746,1.4109336266871528
2.2646406,2.311379,0.046738386,2.0638325,128.71760983107575,5.219270805068327e+128
-0.70199203,-0.68444866,0.017543375,2.4990847,1.1010963910545915,12.62107626534087
-1.1426244,-0.99970245,0.14292192,12.508217,0.542867980895973,3.4903419811252485
-0.185706,-0.17071025,0.014995754,8.074997,2.5216733539438474,332.4094440203972
-0.7846895,-0.7450944,0.039595068,5.0459538,0.9642358182731652,9.209495038932882
0.2714472,0.25359014,0.017857075,6.5784707,5.252128559175514,178701.64863989365
0.27125463,0.2969775,0.025722861,9.482921,5.250505553756756,178035.06758281792
-0.5640456,-0.5220511,0.041994512,7.4452333,1.3739699714629448,23.65756115736099
1.0499053,1.1693225,0.11941719,11.374091,18.32056779193317,2.092029440497755e+18
-0.60035676,-0.5978497,0.002507031,0.4175902,1.29618654730453,19.778190121191713
-0.4510843,-0.44146627,0.009618014,2.132199,1.6470770682379927,44.36873720101862
-0.9504551,-0.85277796,0.09767717,10.276884,0.7389937121810957,5.482690268938882
-0.38813227,-0.3961454,0.008013129,2.0645356,1.8221870854353004,66.40290593257605
-0.4659916,-0.48143756,0.015445977,3.3146474,1.6081375114503684,40.563695268167656
-0.7601089,-0.6948742,0.06523466,8.582278,1.0030359886851739,10.070151137258398
-1.3394492,-1.3324444,0.007004738,0.5229566,0.39582454227341624,2.4878520072220045
-0.55512494,-0.53957087,0.0155540705,2.8019044,1.3937829603041496,24.761842694123796
1.4762217,1.7188823,0.24266064,16.437954,36.31545366871723,2.0675388015560355e+36
-1.3708922,-1.3936565,0.022764325,1.6605482,0.3763450503818023,2.3787294553078775
1.8834127,1.981278,0.097865224,5.1961646,69.80928109360138,6.44586333835378e+69
-0.3312452,-0.2984885,0.032756716,9.888963,1.996386334134936,99.17137486652065
-0.42229488,-0.357592,0.0647029,15.321734,1.7249671254261316,53.08442596556117
0.1444348,0.18449768,0.04006289,27.737701,4.283558691173188,19211.385696049565
2.5062027,2.576442,0.070239305,2.8026187,189.676018409982,4.742620890649819e+189
-1.5171554,-1.425813,0.09134245,6.020639,0.2976030121944896,1.9842802610756713
-0.45117655,-0.4599071,0.008730561,1.9350652,1.6468332247015278,44.3438324566029
-0.26756802,-0.28928643,0.021718413,8.116969,2.21120536047626,162.6317594450715
-0.14391162,-0.124122396,0.019789219,13.750954,2.6966246116706767,497.30704505684884
-0.5214856,-0.44277632,0.078709304,15.093284,1.4711012377793493,29.587020850759547
1.072439,1.2002443,0.12780535,11.917261,18.9952689675436,9.89165515631302e+18
-0.09234332,-0.094624564,0.0022812411,2.470391,2.929306466747442,849.779924105606
-1.4043311,-1.2547126,0.1496185,10.654077,0.35667979625580654,2.2734206279255713
-1.354889,-1.4032564,0.04836738,3.5698407,0.38613646372584315,2.4329683746973276
-1.946088,-1.6622882,0.28379977,14.58309,0.1495068960377886,1.4109346401075837
0.41409665,0.4177403,0.003643632,0.87989897,6.603365941301305,4012046.3467352907
2.0763183,2.1678483,0.091530085,4.4082875,95.14213658310264,1.387192024146055e+95
-0.44378817,-0.4047777,0.039010465,8.790335,1.6664776545496272,46.395691771704286
-0.19083022,-0.1981997,0.0073694885,3.861804,2.5010197867361827,316.971187386729
-0.9928349,-0.9953952,0.002560258,0.25787348,0.6904003884914376,4.902305686641742
-0.42936876,-0.44414556,0.014776796,3.4415164,1.7054938675217393,50.75675718434867
-0.23554571,-0.27679604,0.041250333,17.512665,2.3278199226634526,212.72568101120385
-0.5728084,-0.5484955,0.024312913,4.2445107,1.3547818312277735,22.63506944329793
0.9033721,1.0228113,0.119439185,13.221483,14.481109811398003,302767888019645.56
1.0696875,1.1998707,0.13018322,12.170211,18.911570117730648,8.157744849569325e+18
2.421959,2.4590619,0.037102938,1.5319393,165.68858415801927,4.881846930005354e+165
0.22381684,0.20839168,0.0154251605,6.8918676,4.865594011517932,73382.75485233837
2.2614143,2.3232427,0.061828375,2.734058,128.05282377858558,1.1293375762523608e+128
0.020509716,-0.010956347,0.031466063,153.42029,3.510961177619894,3243.106253320547
-0.39495313,-0.38713586,0.007817268,1.9792901,1.8023480651605044,63.43779295436198
0.46616197,0.52486587,0.0587039,12.593026,7.178870455121163,15096297.823873311
-0.25670117,-0.26126462,0.004563451,1.7777288,2.2501088522116417,177.87251764833164
0.9810623,1.0770286,0.09596634,9.78188,16.4041503513379,2.5360064357268904e+16
1.5101192,1.6416339,0.13151467,8.708894,38.345890490578384,2.2176371615232393e+38
-0.51306427,-0.46794564,0.04511863,8.793953,1.491119417667506,30.982711116659956
-0.59126323,-0.52419263,0.0670706,11.343611,1.3152427416215207,20.665348881101888
-0.6193658,-0.5657629,0.053602934,8.654488,1.257238762114803,18.08167929442842
-0.22022909,-0.2359003,0.015671209,7.115867,2.3857527038490836,243.0819456653156
-0.5132863,-0.43677074,0.076515555,14.906994,1.490588154375026,30.944833790708362
2.2388074,2.3669207,0.12811327,5.722389,123.48995134249986,3.0899492212821616e+123
1.4777907,1.5953206,0.11752987,7.9530797,36.407017604007564,2.5528047778047152e+36
-0.2676393,-0.26253545,0.0051038563,1.9069906,2.2109524102743205,162.53706388638003
0.020539103,-0.015720323,0.036259428,176.53851,3.511126775443457,3244.343095514487
-0.4512588,-0.4284131,0.022845715,5.0626636,1.646615844511187,44.32164230892439
0.943029,1.080674,0.13764507,14.596059,15.432761253541303,2708702156749640.0
0.44922906,0.501917,0.052687943,11.728525,6.986400535125323,9691712.781318722
1.8563203,1.9897957,0.13347542,7.190323,66.83887422590863,6.90039935506566e+66
2.2622526,2.3689497,0.10669708,4.716409,128.22522642129903,1.6796794980272672e+128
-0.5295359,-0.4516176,0.07791829,14.71445,1.4522163188349646,28.328026422741157
-0.21027687,-0.20531641,0.0049604625,2.3590147,2.424166000256457,265.5620425048512
-0.41531587,-0.43397725,0.01866138,4.493298,1.7443971022749456,55.513307343147865
1.8098723,1.9143162,0.10444391,5.7707887,62.03742731613761,1.0900020535272535e+62
-0.16237697,-0.15502946,0.0073475093,4.52497,2.6178798555592344,414.83926446384646
2.0923636,2.2492912,0.15692759,7.5000153,97.62405681878637,4.2078167568815516e+97
1.0811095,1.1723173,0.09120774,8.436494,19.26145052867986,1.8257887581180877e+19
