true_mass,pred_mass,absolute_error,relative_error,original_log10_mass,original_mass
0.28319198,0.24780348,0.0353885,12.496293,0.28319198,1.919517076225809
0.033422053,0.025877148,0.007544905,22.57463,0.033422053,1.0799957662775412
-0.40895626,-0.45794353,0.04898727,11.978608,-0.40895626,0.3899812616895544
-0.1871477,-0.30190894,0.11476123,61.321205,-0.1871477,0.649908624148146
0.071776986,0.017919362,0.053857625,75.034676,0.071776986,1.1797146863158996
1.9776155,1.7802764,0.19733906,9.978637,1.9776155,94.97635538842508
0.84509575,0.7640057,0.08109003,9.5953665,0.84509575,6.999963089428481
0.43454966,0.36175287,0.07279679,16.752237,0.43454966,2.7198794766788077
1.5243851,1.4425479,0.08183718,5.368537,1.5243851,33.44915107211725
1.5794209,1.4717457,0.107675195,6.8173842,1.5794209,37.968277934744144
1.6018478,1.4948416,0.10700619,6.680173,1.6018478,39.98046123005356
-0.5228797,-0.4467515,0.076128215,14.559412,-0.5228797,0.2999993405037461
0.5560543,0.4293184,0.1267359,22.792,0.5560543,3.5979431756044655
0.2922413,0.25726524,0.034976065,11.968214,0.2922413,1.9599333370154461
0.31386113,0.2796132,0.034247935,10.911811,0.31386113,2.0599711116005195
0.2695031,0.24303895,0.026464134,9.819604,0.2695031,1.859957839579897
0.8805406,0.7718049,0.10873568,12.348742,0.8805406,7.5952242326846395
0.334432,0.2566508,0.0777812,23.257702,0.334432,2.1598918215371006
0.7480552,0.67409074,0.07396448,9.887569,0.7480552,5.598287527176614
-0.5228803,-0.44090745,0.08197287,15.677176,-0.5228803,0.2999989260396268
0.623246,0.59358394,0.029662073,4.759288,0.623246,4.19996817915169
0.18184188,0.17278013,0.009061754,4.983315,0.18184188,1.5199940223257313
0.66257584,0.60998505,0.052590787,7.937323,0.66257584,4.598072767700844
0.40821803,0.3379128,0.07030523,17.22247,0.40821803,2.559870702984777
0.8192759,0.7087804,0.11049551,13.486971,0.8192759,6.5959279040819725
1.2039912,1.1162536,0.08773756,7.2872257,1.2039912,15.995256175004847
1.2303275,1.1429534,0.08737409,7.1016936,1.2303275,16.995247752409973
1.2784299,1.2556456,0.022784233,1.7822044,1.2784299,18.985843645584723
1.6483588,1.5392332,0.109125614,6.6202583,1.6483588,44.49987591696747
1.3319199,1.2595172,0.072402716,5.4359665,1.3319199,21.474343711088917
1.6001467,1.4804049,0.1197418,7.483176,1.6001467,39.82416695842303
1.6509012,1.5232915,0.12760973,7.729701,1.6509012,44.76114630405601
0.37290537,0.32393777,0.0489676,13.131374,0.37290537,2.359963956046958
-0.4089388,-0.44459584,0.03565705,8.719409,-0.4089388,0.3899969404743138
0.9027597,0.80053616,0.102223516,11.323447,0.9027597,7.993918201706744
0.44703245,0.40575454,0.041277915,9.233763,0.44703245,2.799190464214677
0.25500435,0.18898687,0.06601748,25.888765,0.25500435,1.7988889331511113
0.88067985,0.78359747,0.09708238,11.023572,0.88067985,7.597659917672555
-0.8239534,-0.6376951,0.18625832,22.605442,-0.8239534,0.14998457610166135
-0.3979868,-0.4541277,0.0561409,14.106221,-0.3979868,0.3999569059158428
0.99989784,0.91038567,0.08951217,8.952132,0.99989784,9.997647955717992
-0.03621614,-0.0866746,0.05045846,139.3259,-0.03621614,0.9199915956997118
0.32619253,0.2735706,0.05262193,16.13217,0.32619253,2.1193004483244446
0.6229634,0.53051317,0.09245026,14.840399,0.6229634,4.197236104550557
0.15223706,0.07071239,0.08152467,53.551132,0.15223706,1.4198323268487563
1.2303654,1.1486818,0.081683636,6.638974,1.2303654,16.996730957983594
0.35381708,0.28718394,0.066633135,18.832651,0.35381708,2.258484321416789
0.43456316,0.38343868,0.051124483,11.764569,0.43456316,2.719964025171051
0.13963982,0.17279902,0.033159196,23.746231,0.13963982,1.3792399242706972
0.698688,0.60158724,0.097100735,13.897583,0.698688,4.996754358973275
-0.42023435,-0.4848266,0.06459224,15.370528,-0.42023435,0.37998429735175937
0.40138042,0.33643544,0.06494498,16.180407,0.40138042,2.519883251579147
0.42485335,0.33754656,0.0873068,20.549866,0.42485335,2.6598267535244697
1.7771544,1.6543388,0.12281561,6.910801,1.7771544,59.86243796572361
0.1818364,0.15756491,0.024271488,13.347981,0.1818364,1.519974842909373
0.44715232,0.39445242,0.052699894,11.785669,0.44715232,2.799963177858048
0.8060491,0.71207255,0.09397656,11.658912,0.8060491,6.3980716602658205
0.33040673,0.29242277,0.037983954,11.4961195,0.33040673,2.139965293952208
0.35793254,0.29911193,0.058820605,16.433434,0.35793254,2.2799878885243
1.5040321,1.3983816,0.105650544,7.024487,1.5040321,31.917737598972614
-0.48185554,-0.49654576,0.01469022,3.0486772,-0.48185554,0.3297193689681297
1.145381,1.0844473,0.06093371,5.319951,1.145381,13.975939114623023
0.21470797,0.18201551,0.032692462,15.226479,0.21470797,1.6394869722018506
1.3397878,1.2959535,0.04383433,3.2717366,1.3397878,21.866929260087392
-0.6025685,-0.6467171,0.044148564,7.32673,-0.6025685,0.24970745018247179
0.0333637,-0.014476091,0.04783979,143.38875,0.0333637,1.0798506648269628
1.6900858,1.7200074,0.02992165,1.7704221,1.6900858,48.98755905129081
0.18741193,0.14892957,0.038482368,20.533573,0.18741193,1.5396142780699462
-0.04589182,-0.095017046,0.049125224,107.04571,-0.04589182,0.8997216685787784
-0.07058266,-0.12930748,0.05872482,83.200066,-0.07058266,0.8499968964498875
0.6230317,0.568303,0.054728687,8.784255,0.6230317,4.19789624134936
0.19852075,0.17089096,0.027629793,13.917836,0.19852075,1.5795040724932718
0.33036846,0.24305154,0.087316915,26.43016,0.33036846,2.1397767286653755
0.40121529,0.3312852,0.06993008,17.429565,0.40121529,2.5189253088902146
1.2787246,1.2070227,0.071701884,5.607297,1.2787246,18.998731276289693
0.08635399,0.0528799,0.033474088,38.7638,0.08635399,1.2199835927565856
1.33785,1.2830445,0.054805517,4.0965366,1.33785,21.769577479218498
0.42159405,0.3368141,0.08477995,20.109379,0.42159405,2.6399399609229675
1.3423842,1.2676055,0.074778676,5.5705867,1.3423842,21.998050768270744
0.24547705,0.20951344,0.03596361,14.650498,0.24547705,1.7598556629545261
-0.45594856,-0.49263993,0.036691368,8.04726,-0.45594856,0.34998661873050596
-0.602074,-0.5254079,0.07666612,12.733669,-0.602074,0.24999193609020448
-0.026885092,-0.09923312,0.07234803,269.1009,-0.026885092,0.9399719805734156
0.20950742,0.17919877,0.030308649,14.466622,0.20950742,1.6199716711770418
1.5496793,1.4866607,0.06301856,4.066555,1.5496793,35.45514778899728
0.32192957,0.2645999,0.057329684,17.808146,0.32192957,2.0985995238997157
-0.4559771,-0.5173795,0.06140241,13.466117,-0.4559771,0.3499636198430757
0.1702573,0.14829862,0.021958679,12.89735,0.1702573,1.4799849531790286
0.44065964,0.36763933,0.07302031,16.570683,0.44065964,2.7584152171993614
1.2787216,1.2109293,0.0677923,5.3015685,1.2787216,18.9986000381567
0.95423007,0.8501097,0.104120374,10.911453,0.95423007,8.999742217883837
0.15212342,0.14089456,0.011228859,7.381414,0.15212342,1.419460853932719
0.33025303,0.30177176,0.028481275,8.624077,0.33025303,2.139208078551259
0.20945199,0.16787928,0.041572705,19.848322,0.20945199,1.6197649236742622
-0.017966777,-0.017021835,0.00094494224,5.2593865,-0.017966777,0.959474027305444
0.29205298,0.26370326,0.028349727,9.707049,0.29205298,1.9590836494208825
1.4142966,1.3343343,0.07996237,5.6538615,1.4142966,25.959516535749188
0.17587668,0.17729568,0.0014190078,0.80681974,0.17587668,1.499259053258657
1.8128779,1.7049031,0.10797477,5.9559865,1.8128779,64.99469349069614
0.15228441,0.15138617,0.000898242,0.589845,0.15228441,1.4199871359207479
-0.49510923,-0.5674206,0.07231137,14.605135,-0.49510923,0.319809065237013
0.8920913,0.79082704,0.10126424,11.351332,0.8920913,7.799940683363783
0.41829967,0.40802145,0.010278225,2.457144,0.41829967,2.619990218964364
0.09325603,0.032304436,0.06095159,65.35941,0.09325603,1.2395271106611776
0.34613007,0.30815294,0.03797713,10.971924,0.34613007,2.2188608630069706
0.1002731,0.047338516,0.052934587,52.790417,0.1002731,1.2597173183640198
0.03340715,-0.05771759,0.09112474,272.77017,0.03340715,1.0799587063989973
0.53147453,0.4827253,0.04874924,9.172451,0.53147453,3.3999656549439323
-1.9609928e-05,-0.069891304,0.069871694,356307.75,-1.9609928e-05,0.9999548474915178
0.662746,0.59216297,0.070583045,10.65009,0.662746,4.599874681820416
0.68110627,0.6119746,0.06913167,10.14991,0.68110627,4.798508517207017
1.4460652,1.3478928,0.098172426,6.7889347,1.4460652,27.929631132611885
0.1070759,0.055003196,0.052072704,48.63158,0.1070759,1.279604916316708
0.03320697,0.029568166,0.003638804,10.9579525,0.03320697,1.079461034135108
1.5562274,1.454888,0.10133946,6.511867,1.5562274,35.99377520556942
0.22010414,0.18713841,0.032965735,14.977334,0.22010414,1.659984909509617
0.3838098,0.33327684,0.050532967,13.166147,0.3838098,2.419968985131309
0.3838122,0.3383077,0.04550448,11.855925,0.3838122,2.419982358411086
0.1985938,0.15767601,0.040917784,20.603758,0.1985938,1.5797697734905463
0.40478173,0.32885268,0.075929046,18.75802,0.40478173,2.5396959710121423
0.14609194,0.097362965,0.048728973,33.355003,0.14609194,1.3998836461164632
0.6232425,0.58056265,0.042679846,6.848032,0.6232425,4.199934331543659
1.738294,1.6849313,0.053362727,3.0698333,1.738294,54.73863961998195
-0.431923,-0.49970952,0.067786515,15.69412,-0.431923,0.36989375577911293
0.26947498,0.21534748,0.0541275,20.086279,0.26947498,1.8598374136398463
0.18169466,0.15055448,0.031140178,17.138742,0.18169466,1.519478852077282
0.41816902,0.37970948,0.03845954,9.197128,0.41816902,2.6192021586648466
0.25022358,0.2137065,0.036517084,14.593781,0.25022358,1.7791951252646272
0.32614884,0.2388418,0.087307036,26.769077,0.32614884,2.1190872575444217
0.7157262,0.6256645,0.090061724,12.583264,0.7157262,5.196682695205344
0.44404316,0.42486164,0.01918152,4.319742,0.44404316,2.779989528202922
0.33832824,0.3041892,0.034139037,10.0905075,0.33832824,2.179356308703446
1.1537184,1.0849487,0.06876969,5.9607005,1.1537184,14.246835179089368
-0.22193018,-0.34864643,0.12671626,57.09735,-0.22193018,0.5998875103137626
-0.25964072,-0.32158867,0.06194794,23.8591,-0.25964072,0.5499956821591077
-0.43180075,-0.43077973,0.0010210276,0.23645803,-0.43180075,0.36999789220858453
0.38381356,0.34962112,0.034192443,8.9086075,0.38381356,2.419989936635765
0.2147442,0.17650849,0.03823571,17.805235,0.2147442,1.6396237482677276
0.2147861,0.1649543,0.049831793,23.20066,0.2147861,1.6397819440359525
-0.39794096,-0.3966811,0.0012598634,0.31659555,-0.39794096,0.3999991237955257
-0.34679988,-0.44126818,0.094468296,27.240002,-0.34679988,0.4499871582081801
0.35408893,0.2816379,0.072451025,20.46125,0.35408893,2.2598984797535566
0.35792652,0.31025344,0.047673076,13.319236,0.35792652,2.2799562845492725
0.056791693,0.018618435,0.03817326,67.21627,0.056791693,1.1397030040572922
0.1985167,0.16484463,0.033672065,16.96183,0.1985167,1.5794893429446988
0.44076222,0.39546186,0.045300364,10.277733,0.44076222,2.7590668295606844
0.8195416,0.7473451,0.07219648,8.809374,0.8195416,6.599964506721758
-0.44370398,-0.43836614,0.0053378344,1.203017,-0.44370398,0.35999462793354964
0.13986227,0.117587745,0.022274524,15.926043,0.13986227,1.379946565785694
0.23535511,0.21520375,0.020151362,8.56211,0.23535511,1.7193136454544997
-0.5089474,-0.5347043,0.025756955,5.0608287,-0.5089474,0.3097794468896812
0.55630064,0.5344556,0.021845043,3.9268413,0.55630064,3.599984575562982
0.107099175,0.034455568,0.07264361,67.828354,0.107099175,1.2796734955958666
1.7286289,1.5965321,0.13209677,7.641708,1.7286289,53.53390205383139
0.30962273,0.27277935,0.03684339,11.899446,0.30962273,2.0399650646748904
0.25526482,0.23458119,0.020683631,8.102814,0.25526482,1.7999681481940601
0.025303304,-0.0024858713,0.027789176,109.8243,0.025303304,1.0599937486365498
-0.39794293,-0.40562692,0.0076839924,1.9309282,-0.39794293,0.39999730936656225
-0.22192153,-0.33993956,0.11801803,53.180077,-0.22192153,0.5998994586088865
1.5536573,1.5274974,0.026159883,1.6837614,1.5536573,35.78139761272996
0.24053441,0.21282959,0.02770482,11.518027,0.24053441,1.7399405514651007
-0.124978155,-0.21235064,0.08737248,69.9102,-0.124978155,0.7499319299383704
0.025150418,-0.011832297,0.036982715,147.04613,0.025150418,1.0596206615045858
0.3384528,0.30505323,0.033399552,9.868304,0.3384528,2.179981459530034
-0.25970176,-0.36508337,0.10538161,40.577934,-0.25970176,0.5499183858113574
0.365467,0.30720305,0.058263958,15.94233,0.365467,2.319887901475338
1.2538108,1.2309738,0.022836924,1.8214011,1.2538108,17.939519230306267
-0.3471469,-0.3409399,0.0062069893,1.7880008,-0.3471469,0.4496277426971494
-0.6020622,-0.49435797,0.10770425,17.889223,-0.6020622,0.24999872858940572
0.69870836,0.6210154,0.077692926,11.119507,0.69870836,4.996988615469042
0.008555442,-0.09734276,0.1058982,1237.7876,0.008555442,1.019894951445118
0.11387041,0.07710278,0.03676763,32.289013,0.11387041,1.299781675706054
0.4048099,0.33342963,0.07138026,17.633032,0.4048099,2.539860710742483
0.43456724,0.40897912,0.025588125,5.8881855,0.43456724,2.719989578121441
0.338427,0.2866311,0.0517959,15.304896,0.338427,2.1798519578821627
0.4013857,0.33597517,0.065410525,16.296177,0.4013857,2.519913887622205
-0.09691182,-0.15469703,0.057785213,59.62659,-0.09691182,0.7999966714047547
-0.46852216,-0.44084647,0.027675688,5.907018,-0.46852216,0.33999915680735554
0.30513918,0.26267168,0.042467505,13.91742,0.30513918,2.0190133008639535
0.34241906,0.31074446,0.031674594,9.250242,0.34241906,2.19998165812374
0.7323906,0.67453986,0.05785072,7.8988886,0.7323906,5.399960711032104
1.1760684,1.0998154,0.07625306,6.483726,1.1760684,14.99921049696512
0.24026848,0.2568717,0.016603217,6.9102764,0.24026848,1.7388754659607282
1.2782235,1.214014,0.06420946,5.023336,1.2782235,18.97682269953009
0.23538534,0.19740093,0.037984416,16.13712,0.23538534,1.7194333261380461
-0.4950752,-0.5493281,0.054252893,10.958516,-0.4950752,0.3198341254883819
-0.44369838,-0.41313258,0.030565798,6.888869,-0.44369838,0.359999269905755
0.15836051,0.14742807,0.0109324455,6.9035172,0.15836051,1.4399934279371138
1.1124551,1.0242001,0.08825505,7.933358,1.1124551,12.955527484848881
0.50499666,0.43570057,0.06929609,13.722089,0.50499666,3.1988705082538313
0.26480627,0.23740576,0.027400509,10.347379,0.26480627,1.8399510533619672
-0.34678927,-0.39672217,0.049932897,14.398628,-0.34678927,0.44999815172126373
0.17602548,0.10553247,0.07049301,40.04705,0.17602548,1.4997728243950914
0.3541056,0.3198529,0.034252703,9.673019,0.3541056,2.2599852255729234
0.09329286,0.061968327,0.031324536,33.576565,0.09329286,1.2396322322346134
-4.8190355e-05,-0.0747402,0.07469201,154993.69,-4.8190355e-05,0.9998890437630495
0.4280487,0.36751157,0.06053713,14.14258,0.4280487,2.6794687725995643
1.4762646,1.3764265,0.09983814,6.762889,1.4762646,29.94088271257518
0.26464638,0.24197681,0.022669569,8.565985,0.26464638,1.8392737810540714
-0.42021754,-0.42384925,0.003631711,0.8642455,-0.42021754,0.3799990054816705
0.4048321,0.317811,0.08702108,21.495598,0.4048321,2.539990545108972
1.2551812,1.1749707,0.08021045,6.390348,1.2551812,17.99621611791524
1.0413754,0.945876,0.0954994,9.1705065,1.0413754,10.999562202688093
-0.8251432,-0.6404488,0.18469441,22.383316,-0.8251432,0.14957423833621958
1.2995908,1.2647542,0.03483665,2.680586,1.2995908,19.933832286533587
-0.46853206,-0.49166885,0.023136795,4.938145,-0.46853206,0.33999140641349135
-0.22185466,-0.3166,0.09474534,42.70604,-0.22185466,0.5999918345587995
0.9997889,0.94601804,0.05377084,5.3782196,0.9997889,9.995140424025298
1.4470413,1.3610605,0.08598077,5.941833,1.4470413,27.99247506357857
0.06434113,0.03286776,0.03147337,48.91641,0.06434113,1.159687911145952
0.71586776,0.6703972,0.045470536,6.351807,0.71586776,5.198376850528037
-0.42035583,-0.51237535,0.09201953,21.890865,-0.42035583,0.3798780237539905
0.6434483,0.5970124,0.046435893,7.216725,0.6434483,4.399955660403249
1.4770085,1.3860332,0.090975285,6.159429,1.4770085,29.992212190908024
-0.5236311,-0.39038262,0.13324848,25.447014,-0.5236311,0.2994807416725954
-0.43206695,-0.4527699,0.020702958,4.791609,-0.43206695,0.369771172175313
0.38014695,0.31052744,0.06961951,18.31384,0.38014695,2.3996447371685017
0.40133563,0.32701224,0.074323386,18.51901,0.40133563,2.519623382398969
1.2297937,1.1902473,0.03954637,3.2156916,1.2297937,16.97437138721369
-0.036501437,-0.029982299,0.006519139,17.859951,-0.036501437,0.9193874327162236
-0.30116943,-0.40345696,0.10228753,33.96345,-0.30116943,0.4998394960552465
0.35793224,0.322292,0.03564024,9.957259,0.35793224,2.279986313565007
1.5049607,1.4095261,0.09543455,6.3413315,1.5049607,31.986056496704357
-0.09695259,-0.216773,0.119820416,123.58661,-0.09695259,0.7999215741268241
0.26481616,0.21210818,0.052707985,19.903614,0.26481616,1.8399929542469085
0.07183313,0.028700173,0.04313296,60.04605,0.07183313,1.1798672053681354
1.0413803,0.95177007,0.08961022,8.604947,1.0413803,10.9996863077852
0.29212433,0.26058573,0.031538606,10.796295,0.29212433,1.959405532629351
0.25526842,0.23040992,0.024858505,9.738182,0.25526842,1.7999830687432736
0.36918706,0.30836788,0.06081918,16.473812,0.36918706,2.339844843283851
0.4409031,0.38888815,0.052014947,11.797365,0.4409031,2.7599619834306446
0.2832992,0.2648793,0.018419921,6.5019317,0.2832992,1.919991031196849
1.0404142,0.9122926,0.12812161,12.314482,1.0404142,10.97524439948774
0.28329444,0.25089133,0.03240311,11.437963,0.28329444,1.9199699876247902
0.16413674,0.115327656,0.04880908,29.736841,0.16413674,1.45927364826431
0.15209812,0.097818434,0.054279685,35.687283,0.15209812,1.4193781650773991
0.18747249,0.1389175,0.048554987,25.899792,0.18747249,1.5398289838645298
-0.39804086,-0.4531264,0.05508554,13.839168,-0.39804086,0.3999071232785262
0.404802,0.3287412,0.0760608,18.78963,0.404802,2.539814510023944
0.23044722,0.21922894,0.01121828,4.868047,0.23044722,1.6999933401470184
1.9522147,1.7621939,0.1900208,9.733602,1.9522147,89.58075119995054
0.05689028,0.02907759,0.02781269,48.888298,0.05689028,1.1399617516556055
1.7113067,1.6459205,0.065386176,3.8208332,1.7113067,51.44067988859183
0.88053954,0.76996475,0.11057478,12.557617,0.88053954,7.59520569473816
0.20947337,0.15809467,0.051378697,24.527555,0.20947337,1.6198446654806726
0.3728269,0.32058132,0.052245587,14.013364,0.3728269,2.359537587188359
0.3689791,0.3162482,0.052730888,14.291022,0.3689791,2.3387246870977956
-0.07062885,-0.16876814,0.098139286,138.9507,-0.07062885,0.8499064986426195
0.4046319,0.3154702,0.089161724,22.035269,0.4046319,2.5388199363598942
-0.46888474,-0.49369165,0.024806917,5.2906218,-0.46888474,0.3397154197267405
0.4771191,0.4370334,0.040085673,8.4016075,0.4771191,2.9999851157608006
-0.4948549,-0.46356872,0.03128618,6.3222938,-0.4948549,0.31999640554124564
0.20935176,0.17608339,0.033268377,15.891138,0.20935176,1.6193911443323827
1.4126228,1.3825265,0.030096292,2.1305258,1.4126228,25.859659373283755
0.28779885,0.27197105,0.015827805,5.4996066,0.28779885,1.9399871353509044
0.64334553,0.53472567,0.10861987,16.883596,0.64334553,4.398914592729845
0.30962768,0.28985572,0.019771963,6.385722,0.30962768,2.03998831591348
0.43760264,0.38928545,0.048317194,11.04134,0.43760264,2.7390669015436444
0.30087578,0.25930154,0.04157424,13.817742,0.30087578,1.999289936699336
0.3422687,0.28705814,0.05521056,16.130764,0.3422687,2.1992201195822076
0.39444754,0.34510237,0.049345165,12.509944,0.39444754,2.479976354293025
-3.1590462e-06,-0.03891334,0.03891018,1231706.6,-3.1590462e-06,0.9999927260537671
0.80617785,0.7302196,0.07595825,9.422021,0.80617785,6.3999686998932654
0.8807976,0.76381713,0.11698049,13.281199,0.8807976,7.599720145888763
0.3907063,0.33947346,0.051232845,13.112879,0.3907063,2.4587042956989538
0.28313527,0.24145706,0.041678205,14.720244,0.28313527,1.9192664428167663
-0.509001,-0.56641865,0.05741763,11.280456,-0.509001,0.30974121671532856
-0.42038545,-0.49934557,0.07896012,18.782791,-0.42038545,0.3798521159798097
0.44090542,0.36406052,0.0768449,17.428885,0.44090542,2.7599767271798084
0.71586967,0.6623872,0.053482473,7.4709787,0.71586967,5.198399712714944
0.6020346,0.51918375,0.08285087,13.761812,0.6020346,3.999766144063311
-0.008779258,-0.056440026,0.047660768,542.8793,-0.008779258,0.9799879644186937
0.42482433,0.34016946,0.08465487,19.927029,0.42482433,2.6596490271273705
-0.22222134,-0.20151606,0.020705283,9.317413,-0.22222134,0.5994854681075308
-0.07070246,-0.1302276,0.059525132,84.19103,-0.07070246,0.8497624574024376
1.9027544,1.746636,0.1561184,8.204864,1.9027544,79.93820646914514
